ID,candidate_A_preferences,candidate_B_preferences,candidate_C_preferences,candidate_D_preferences
0xe3a17b05f01c1b28585ba2341ede238641cf32e7,0.1070414294596612,0.0518022339344384,0.4221147524230021,0.4190415841828981
0x358d930d71fa424ba4fee2a48a2e87fda55993e1,0.1668663915359451,0.3840517621959446,0.3218816399483926,0.1272002063197176
0x3e0cf03f718520f30300266dcf4db50ba12d3331,0.3973070458011473,0.0110364907840893,0.339238841727779,0.2524176216869842
0xb9c62c6b68fa76bb5dad4279074ebdb6d72e3fec,0.0122339267485045,0.3526750824040363,0.2712502348188594,0.3638407560285999
0x85524e962b11cb82ea7baf3a00ceff92c6368db2,0.6890894981448737,0.2752112512241634,0.0231169311384516,0.0125823194925111
0x0b04f285b418ac07f12b7f60064d91d88f52c681,0.200806391134949,0.1601386556286185,0.1493290879419167,0.4897258652945156
0x58ba947570d2f9b79882c444170a30827000b33a,0.2786215950398001,0.2218248821858914,0.2948983932386353,0.2046551295356731
0x18e2728b00678f886150caac59ce468b7f7a7af9,0.1309435533394965,0.3774108441762571,0.3029320687140813,0.188713533770165
0xc68844831cd4af961eafb5bdffefa4fe698b70a2,0.2327437805646576,0.3238748152379357,0.2194330913284464,0.2239483128689602
0x8b9c66ff418aaddae7974ea006859e8ba8374aa3,0.460499963736298,0.1920032452588372,0.2972393072657014,0.0502574837391632
0x3e31155a1c17c9f85e74828447aec412090a4622,0.146852100756711,0.2717683233786016,0.2369663000773317,0.3444132757873556
0x01d517d706494ee4b01cbc8c699b529cd150edea,0.293728613605004,0.2958521177647078,0.0464517648930191,0.363967503737269
0xb6b774dcbd3091fd2a0423a201791d07700c25ef,0.2461197779902176,0.3541520334599397,0.2125507696136584,0.1871774189361841
0x560fbf887a1c98ae68ce71f018772d771d067781,0.4268333115503686,0.0287695859499218,0.2222596389609663,0.3221374635387432
0xa770a33cbf2e97a0eaed41afabddb997661cc24a,0.2561668118539094,0.3669027803526744,0.2280065066752395,0.1489239011181767
0x09e083c5653172131e1eef9a92e1eef64d86b154,0.2658559677735805,0.2678808650710071,0.3015487900933459,0.1647143770620664
0x336f3ca6cad963a70b8b64fade48c39a8de03b44,0.1219461712342734,0.3127435184952972,0.3904849999291884,0.1748253103412409
0xd26cf287da6ae872dd14a0151e2ee30a465990e8,0.0860260013246414,0.3879741912338726,0.133781057272582,0.3922187501689039
0x35b2a533f02234342d9352fb9fbc1ee0c1703198,0.2023021479153548,0.1849774854044006,0.3610392522256298,0.2516811144546146
0xbbc9368898422cc9ffabef8ea66210d3d011512f,0.0182606786096402,0.432241560055072,0.4431829821041711,0.1063147792311167
0x78390edbd4d560bcb3531d885058012041de24cb,0.3968551193202241,0.1081202283976058,0.4194598522875251,0.0755647999946451
0xba0e393d0d47ae81a22f27d68bac043bb64ddb31,0.3644914168741897,0.3484909780161593,0.0398661880002691,0.2471514171093818
0x72f2c4dd290d1c08d5763c812028655cbde3fb53,0.2752648216859466,0.167093187607575,0.3074523321885077,0.2501896585179706
0xb13a55d8512aec4bf7b15067d733c4c3c68f2439,0.330944267151816,0.103154502355953,0.3499293538679258,0.2159718766243051
0xb78d439ba83baced629310207a215900e02d84a4,0.1746311605578539,0.3290450848805609,0.236406000049298,0.2599177545122871
0xeaa24cde31a65ac72dff0ea673735d70625cf78a,0.3889500671231667,0.0140791506736553,0.148792782525601,0.448177999677577
0xfc0bbfe1e6391ad733b0016d41e50cfa2725717e,0.1438698218868716,0.4414316575229253,0.1612061525958614,0.2534923679943418
0xd3dbe133af71345a9a69894db354161ea7f441e9,0.2882030466724369,0.4160197885229141,0.214019641511468,0.0817575232931809
0x4f766bfd800e0ff3260635fdd5fe8cfb666828d1,0.1070133075510892,0.1933700099343946,0.293162207918885,0.406454474595631
0xc9d94be541ef24cd2e402dd5f6d15676d08474f7,0.2831638084502108,0.2427271625929932,0.2172920581856768,0.2568169707711189
0xe64063c7688db1ac863d0daa3dbca41ab4e6b465,0.279971407610801,0.2762948907605509,0.2299710979930007,0.2137626036356472
0x4ff9371b4db3f0771e34f6cf4bd33312bc993e0a,0.3409874366364383,0.0815685741061023,0.123117343837385,0.4543266454200743
0xb41ce218c36c7d95059bb21f82a6a720546cef29,0.4282877534188889,0.0584369680302858,0.0116584578139674,0.5016168207368579
0x51bef0ecac2dbbbbeff5c39d02e4ac49995185f1,0.1396871598522014,0.0151230309080366,0.338946567329553,0.506243241910209
0x0230b092ff54c1c7f17da5daa598117abe3e5715,0.2831882012258182,0.0569793227173996,0.3151950261114992,0.3446374499452828
0x0ce681173619e2599713ccc1c18779d6109671f1,0.1010475934564655,0.298149304058807,0.4626476461749231,0.1381554563098042
0x18c5a9d555d197c9c42e63ca646716efdc20c676,0.2996480257814628,0.2001426888105966,0.2339416536617665,0.2662676317461741
0x0e950e75b652878e6a3d3ecb6e5797452a918a05,0.1377044827826213,0.2993303783725842,0.4679536639079164,0.095011474936878
0xd6c197afb2d3f0c2549bb542b49ed089faca780f,0.1625659916610096,0.0937783191683094,0.5276452175860731,0.2160104715846078
0xcd8e1e3a577049f4e138db9f46a46a7e7bf3535d,0.1266858774965046,0.2989470552856395,0.3349583096478062,0.2394087575700496
0x325173bc8c0f68ea1384de0377786ea3284cf2fb,0.2955884595679984,0.2195679516624555,0.4847940378724679,4.955089707800445e-05
0xe9cc651f1cfaf869b88e8ba945c15e1d9c609ab5,0.1279759665828959,0.3264354189613077,0.282696543074394,0.2628920713814023
0x82f9be60fc43ce39bbe40df22039380935ff58c8,0.4194660022112021,0.0941919848210597,0.0888377261258183,0.3975042868419197
0x47f793e8af738f4b61d7e2d207c6d29c713d1a84,0.4428606599828,0.0745226183989223,0.0746330051735617,0.4079837164447158
0x4a16fc2d0826b50bbba9f4a1729f2e56cfca509d,0.2745218506832732,0.3326727416041856,0.157190164694586,0.235615243017955
0x0b96b6344b2a8d00b610992d0e6afb90c24bcfa3,0.2500286456105666,0.2919989668082426,0.156833050695643,0.3011393368855478
0x91ab8278d8e018b79657c9c0d9abc876be4f9787,0.2390885266568972,0.086184378207826,0.115590869380721,0.5591362257545557
0x3e13da66f07b4b51f6496d4c6a7eeda50416692a,0.3532087174356333,0.17211618248198,0.2415801411593177,0.2330949589230689
0x4fbfadf58cf32e7c616ed09d74318fe30c7071d4,0.2930477769603639,0.2989621880703532,0.0725553225769175,0.3354347123923653
0x6100c2ec0b1a0800dd246a7c6a922c21252be392,0.0746661215397954,0.533350340654058,0.2033438083926445,0.1886397294135019
0xb2523a5a54813ff3acfef0b00f442a4ebba06ace,0.4866003409737497,0.1830892072924257,0.0059353596321478,0.3243750921016764
0x4c5b9006ac613ed4805f38b460c85484231f5ee4,0.0757161962530002,0.3328777380993841,0.2849458654319169,0.3064602002156986
0x7cdacc2e58c4daf29ab871958a714ef7398fa368,0.0926961185824225,0.1708722714651681,0.243848895579738,0.4925827143726713
0x9ccebdb9c9871b0b8c18fe43f90760c83060bfba,0.3252636637822083,0.3075233847332831,0.3026809467431609,0.0645320047413475
0x0e5c4c325ba0cf3ebc82f0b15c318d6620e896a7,0.0309838426794814,0.4714072686114066,0.2174140139485681,0.2801948747605437
0xfe161714d95ff338482b0200c2857cfa5e77a789,0.3879943793683739,0.1194080787901049,0.1378940420201671,0.3547034998213541
0x0cb0f554a2e8a5b7b5634f37840b037214925815,0.3470022499448357,0.0828434974901017,0.2821263678369305,0.2880278847281319
0x45a337477fe38793d90db641eecf8c5c624f062a,0.2115851059254176,0.3649427367129044,0.1749009965667048,0.2485711607949729
0x11b064a8ac721ee4a706c07128433548b8d2151b,0.1824334507814797,0.0582632132547709,0.4686726792001872,0.290630656763562
0x8498ff79c6bb9e32ce2fd07b542a84173946e50c,0.1362554713226751,0.0667413163130519,0.3828008165555637,0.4142023958087091
0x955cf0ccbcedcfc85fa0796cc776354b46a10fbb,0.5154868349388122,0.0149281601258358,0.1358846919294475,0.3337003130059043
0xcf2b46eec11927951aba257ed877786924fa28e6,0.2612574735095798,0.3325850147387165,0.1295654660037284,0.2765920457479752
0x1f2b12286864d5439500400b3609c659fb3c665a,0.0187336837949687,0.4255985235287109,0.2729904392725143,0.282677353403806
0x7d1f3ed0d2e42809779255846cf0a1b1eb8a21d2,0.5480722743976305,0.2342518821162206,0.1177551795283201,0.0999206639578286
0xef8347476de8dca8639af6f065e96361cd656a3c,0.1767116114850997,0.0327123603871457,0.5005737958167197,0.2900022323110348
0xb2d60143097b4f992bfbe955a22dbb2acd9a8eab,0.3224426243549106,0.2232808581986439,0.2776420806438744,0.1766344368025708
0x1a95a5815fb8d1e581811725e45fd70ff02839bc,0.2423439469433057,0.3238478554669491,0.0941729622679443,0.3396352353218008
0xd1a317989c846e42f64128daebd975f857068a8c,0.3069460178423505,0.2522508157376077,0.2612971557208096,0.1795060106992322
0x579955b31fbdbff16a9760d5f5e869ba36431e2d,0.0919611293903089,0.4458962958495433,0.3733317139501719,0.0888108608099759
0xc710f3da5ea5ae7b060166942185458c60c0434f,0.3265139592139972,0.3650499669954867,0.1582519712076964,0.1501841025828197
0x826ab98b58cf43c30644fae1221dd641ec04811b,0.0806637284555131,0.0602292022307271,0.281386116635739,0.5777209526780206
0x0a412418c71c80a882ca276acdd85e8be791857d,0.0260769161342597,0.3309464960340765,0.2444510493848301,0.3985255384468337
0xc210c735b22ba9ca5254ce0f028a01e335e86e33,0.1580909688286073,0.3117378064734516,0.1111836949492886,0.4189875297486522
0x7e1f8358943580724290277167b86ab4734752fe,0.1858921641693201,0.3046862831906128,0.3189665568600529,0.1904549957800141
0x0a23aaa56d700701b69580f574d35850a4127bd9,0.2754917681747658,0.3252076938910058,0.197539923301204,0.2017606146330243
0x75b41d90281f8dcc624067763d7281e3086acae9,0.0641226209729996,0.161319985268577,0.2073336303679983,0.567223763390425
0xbda4446d94d907fee2f6b7846a0320045a2e9949,0.2949431261885776,0.3243326816920175,0.1670347496447917,0.2136894424746128
0x1f7972a40f8129a311e6c6a089f87347adc0e244,0.2979554067510628,0.2502220852929475,0.2512095501061042,0.2006129578498853
0xc02b76a3724eb40742e195b9d0852d7068d806ba,0.3720370011910043,0.0420726655365455,0.3997120690771857,0.1861782641952644
0xa39b12ccbd66c3b4624d7eda1ac0a3a8ae830bc0,0.3986856882548536,0.0278335413054177,0.3272047680590156,0.2462760023807129
0xb617f96eca626ff094169ac160452c082af23284,0.2187607719415439,0.2861086504735213,0.2557505786208948,0.2393799989640398
0x0afbea5597875c33047ab0004575f636e652c49e,0.4086321825637368,0.0714021833301084,0.4571645521458544,0.0628010819603003
0x88244475fbda5a3dc68e505689f5d2caeed1fc91,0.1755093623428269,0.171852748494044,0.3092532611383075,0.3433846280248215
0xb2de5bfbfa82101c05be100b35b144b2957936e3,0.3727185795298125,0.0793442093639749,0.2522134476449163,0.2957237634612961
0xfe30968b465f7218a633815188170b01298d76e5,0.1047472770415605,0.2980730527814369,0.2924665533183915,0.3047131168586112
0x4daa278b8f90b86fb70859051911003790f4de57,0.2816768863324964,0.4373562125229775,0.1926916070243718,0.0882752941201543
0x9ba961989dd6609ed091f512be947118c40f2291,0.3735260154747707,0.328841384917371,0.2530188442971956,0.0446137553106626
0x44a60575bafadbf1471d628e7a8bdad64e2e7d5f,0.2631316036503836,0.5357986922175472,0.1262368480266946,0.0748328561053745
0x89ff8e27b92c3cf36bef6580d11e1921ea6fa93e,0.3667121673397824,0.1194246651067929,0.1583933226246477,0.355469844928777
0x64126292849b237fc3e18a81d23a3d0e4fa9e076,0.0917002075019729,0.4229854226286461,0.0008480026333012,0.4844663672360798
0x27a887bf8451c6da18ba34b548a31b6158b9b911,0.1280068747434055,0.3371759337839589,0.3202154187699878,0.2146017727026479
0xb9ac581718457ec635fdfb502a7c2094cc5066d1,0.2867515339626982,0.3083387682036557,0.1447363930432177,0.2601733047904284
0x22358b377c4ae6a5ed9d584ed94a1458af6d32bc,0.2862138105831101,0.0485244899868955,0.2646742413359696,0.4005874580940248
0x2be3ff0c9ecfaa1258b2a389a44710417cf32687,0.0634416609393048,0.4859865916681074,0.359294728595335,0.0912770187972526
0x3fa226fd1a10bc11d51ccf93d79638ca28e67470,0.2990439744438953,0.1652012733342469,0.1537160301149097,0.382038722106948
0xdc56eabdb4213c8ce1c86a4806e94d286d2ca4e6,0.1520231049051342,0.3732583205797045,0.238918264207581,0.2358003103075802
0x270de0ae1bef06d1de5cdbdcf411357f5784ed2e,0.0122253183072052,0.3179783678583596,0.6259989663207162,0.043797347513719
0x161447bb4c05d96eb1c7bf91500baf41c9929682,0.2896063579639528,0.1550557178275081,0.2934763111494141,0.261861613059125
0xfcfb906c19b4fccf6e958fb36dff6486e9f259c5,0.215861810246201,0.2487033976487441,0.1890629566064847,0.3463718354985701
0xb0df3d82e4c844afa65b0bef52c340e9cd9660f8,0.4158075175726949,0.4816407246340713,0.0935787913043761,0.0089729664888576
0x5f2e410e0d06e2dd8d3867e6eb5a0dd660cbec01,0.019147162707919,0.5669345505473774,0.1473936587728054,0.2665246279718979
0x536299a4fcf0d1d492596c2c816fc20f3f7ec557,0.3995817842400478,0.0217598391555695,0.1732573245681047,0.4054010520362779
0x30518e38c70a5f686b38eedad342aa2c943d7c6b,0.1147763085241252,0.2867278302815775,0.3890205728725359,0.2094752883217613
0xdee4fbf0b62febe20000826eaeb939e2cc7876b4,0.191825273269615,0.2496712273361035,0.112507119478847,0.4459963799154344
0x2f526aaba4d27eedc11564eb2113c803b76d5f80,0.3262865570161299,0.2527910388855912,0.3572404912897479,0.0636819128085311
0x4be1a00747fb56b44a62eba5b23c2f3e8018c783,0.315552380729797,0.0007602556327061,0.2696514990312884,0.4140358646062084
0x299b960a7c82635dcbf5342a032a38003709d7df,0.0573280534550401,0.5226784802413504,0.1139337650793311,0.3060597012242782
0x9efcbd3f929aa8f6de2dfda63e97e85cc4758ada,0.3095522813921518,0.3255003314027794,0.0432934717858175,0.3216539154192511
0x7581b02ab484aa73e1351fd455b740bc06503d71,0.4089812451567364,0.2451449409604512,0.2230508988529339,0.1228229150298783
0xf5616bd7d99083f59191bd888b2535069202162e,0.0255160567714512,0.3805651115330215,0.4715549183587635,0.1223639133367636
0x5aae22f14eca19fb5a19be0004276aa375f255a3,0.2071386131453198,0.4966703325449591,0.0408818462136929,0.2553092080960282
0xb0e7e1d7e3ad1e7c6ce3bad881ed95aea0df7713,0.2475266732324897,0.4678714171570858,0.1755996680603639,0.1090022415500606
0xd2e763a502c36ec1f9335d1aa9ebcafc29eada94,0.2251333387465105,0.1223451418000743,0.1618419787943519,0.4906795406590631
0x2326085e6753be00097d0c2679229441dfbe9635,0.3783974222176842,0.4591279448462709,0.0959921779455269,0.0664824549905177
0x1104ff3b334316a3c0c28a8df6fc937858ba6d5d,0.2171796899661959,0.0482705854452245,0.4171920596524749,0.3173576649361046
0xc8c1c071eaa8792fb1ee0a638bc26c747f4b1764,0.145691029440487,0.1150127832338154,0.0905034989662211,0.6487926883594765
0x65c85873de311a92e993fe5c857623cc5c4bd55a,0.2681347726437822,0.4907737985475793,0.1032956214706023,0.1377958073380362
0x42fb38c130083ba1976665b7964244d0530f6e3b,0.1621104984950421,0.2206650482392235,0.4253977219457834,0.1918267313199508
0x1378b43fd789b6b243f2b81168ad05131791462e,0.2570020574868685,0.1803227298311869,0.3259640891719114,0.2367111235100332
0x6e20f1b46d4164d707e8342f941302b2197bbe47,0.3073312343908762,0.2969800995750293,0.3840755737103507,0.0116130923237435
0xad8853c128116a4c91d6d39eb3db39ec4368dcc6,0.2307204391603224,0.2107147820041404,0.2812655403958785,0.2772992384396586
0x33878e070db7f70d2953fe0278cd32adf8104572,0.1834751146461861,0.0352603002262213,0.3904633621637543,0.3908012229638382
0x6ac0c22198d53682277c57a53602dc0e0d95b840,0.1757646416963866,0.2000900329162571,0.3102698565389717,0.3138754688483844
0xc4630b2ac97c0297599db9a6b9a8a8a23856defb,0.2470140114661276,0.6280260949196509,0.0857309027977075,0.0392289908165138
0xc6837f9d06d95fa90cf91a6dd6bb8cb51bfcfc59,0.3055668042249547,0.1755651955003216,0.148453473721438,0.3704145265532856
0x06a4974834fad8c21ae1edb09b1e7d971478afa6,0.0241284316171539,0.3390872843894315,0.3409412859348213,0.2958429980585932
0x078da083d361b52206b3882fb4bac67f865444ca,0.2129797360756817,0.3179450834329746,0.1316754185023264,0.3373997619890172
0x66d9dfddc3ad45d6383d5b9e9354f60bc9d16a8e,0.3023556477808866,0.1178633524816574,0.2523023054716737,0.3274786942657821
0x821c590817b28f940a04e5d02b5e9a62c5a1772f,0.041174546737016,0.5146220786059079,0.162380368958061,0.281823005699015
0xb3274ec870533044dc8c7808da21ef7588fea262,0.1460084974248327,0.2755974825315045,0.1729195719699528,0.4054744480737098
0x2bf034eccebc8cd60dab9c249b6c2996dcb7d8ec,0.2927987131834934,0.2634226736004726,0.1694845585649753,0.2742940546510585
0xdacf1065b12849298dc5b47ece9553094000074f,0.5290007975331334,0.1474625951303222,0.1284495568849059,0.1950870504516383
0x32b1b09f43df40897e5677e2d6d0a009ca45ace8,0.1878444306418957,0.2297184892190359,0.2449391660568484,0.3374979140822199
0x6672f8789c54b49c596e6e7ca3a72726fc4c400e,0.4725102929066763,0.2340448834574416,0.0244600596259792,0.2689847640099026
0x25d837a43b70f517cb9a437f93d47d3a136970a9,0.4550036792223773,0.0849082078493715,0.4550709464485634,0.0050171664796876
0x86e0d24e94bc2a179111d6a644c0f49855dc5b9a,0.2902831660268687,0.255442776857532,0.1145503954390645,0.3397236616765346
0xd5a1abd554391a7cdf7d5da035a30200fc554779,0.1417084661431391,0.2033503758217008,0.3547413111589157,0.3001998468762444
0x42f09c7615cff2ef232219fe968b30a446e2ee27,0.1164080861711177,0.1025550753371344,0.1880833849917455,0.5929534535000023
0x7bb40e06bf466e224bdbc434a41b4389802e5948,0.255393733598971,0.113611189862962,0.3645380808056402,0.2664569957324267
0x260b6232edac26f256b4dc52d5ac05dc875f3e58,0.3257565838368653,0.1380981607519887,0.3407657575302429,0.1953794978809029
0x1896cd2c54edc8ab0d6e43c6c7107ac9ea7c8163,0.1216439243363427,0.279472627538658,0.330654974382006,0.2682284737429933
0xb9eb8b4cbdadbf0ed7a3e65b10f8a31b4a7671ef,0.3066767102694423,0.2304741629356339,0.1917611859581003,0.2710879408368234
0x4ab1e3bd6746bedf6e66ea732e1fe588507faef5,0.1444627301019244,0.3236317221650783,0.3414019211460114,0.1905036265869857
0xfe377025afdacedcebe925ba463d5dc0ed2de45b,0.0763700897119291,0.3200192155410944,0.1281073970061002,0.4755032977408763
0xa88e04c2d42b3be8c77cecae36722d870cee80a9,0.3235377866595209,0.3314930288818664,0.2881987831072596,0.0567704013513529
0xb7a16e547edbf284387ae6895588d85b27bdde26,0.0215493115154549,0.327293170089918,0.3559232903247107,0.2952342280699164
0x147d43cea86fa2ea218e378859923aa8e0bddd8d,0.0529192444450216,0.4362501910601964,0.2117551425778906,0.2990754219168914
0x852b8763ecb27beddc190d1792029bc17fd5439a,0.2546144599171532,0.2993628537067769,0.0110406436591916,0.434982042716878
0x4318cc449b1cbe6d64dd82e16abe58c79e076c2b,0.035028184958425,0.3523903248401527,0.3034257758090032,0.309155714392419
0x5a4e9bb1f224e8254c1d63e90de34e8572f8dc71,0.2567706133990388,0.3362416480439484,0.234531314449823,0.1724564241071896
0xd3c0c07dafe5bf50caad420503361c017e8edc27,0.0671873814663248,0.3817016265250795,0.3252042097617454,0.22590678224685
0x77b476429826c5ba77885d08f272d89d8f1ed0e4,0.1832803907291449,0.3910771579135211,0.066244985816855,0.3593974655404789
0x2dacc72a6327e5b384a18ccaf6ea610a24fa174d,0.2396389500043301,0.3073381022965373,0.2742719778888856,0.178750969810247
0xb2b327e7258b14f38c0878ad2d42e274a0a4d653,0.3106258813783304,0.3668964258707062,0.2641406007180146,0.0583370920329488
0x32ec80abb502dda08b433c2d3d24ef3a69be96ec,0.393443364519249,0.2668711589781998,0.1782613682941562,0.1614241082083947
0x08ed8c1236df25efd6a1819cb2ab36ddae4f46e5,0.2680344811247879,0.2058005117736614,0.3635684955875439,0.1625965115140067
0x93201cff3ada1dbb77038ede3fa71e75a1bbeba8,0.4894940155496519,0.3655446803133904,0.0094744448189969,0.1354868593179606
